rank,uni,library,gmaps_rating_original,gmaps_rating_count,opening_hours,qs_rank,gmaps_rating
892,Martin-Luther-Universität Halle-Wittenberg,University and State Library of Saxony-Anhalt,4.1,24.0,0.30,461,3.7
892,Universidad de Sevilla,Library of the University of Seville,4.0,47.0,0.30,551,3.4
892,Cleveland State University,Cleveland State University Library,3.2,13.0,0.30,?,3.0
930,Bogor Agricultural University,Library,4.8,394.0,0.29,511,4.8
930,Kazakh-British Technical University,Al'-Farabi Library,4.7,138.0,0.29,801,4.6
930,Al-Farabi Kazakh National University,Al'-Farabi Library,4.7,138.0,0.29,175,4.6
930,Universiti Kebangsaan Malaysia (UKM),Tun Seri Lanang Library,4.7,99.0,0.29,144,4.6
930,University of Pecs,South Transdanubian Regional Library and Knowledge Centre,4.7,166.0,0.29,651,4.6
930,HUFS - Hankuk (Korea) University of Foreign Studies,Hankuk University of Foreign Studies - Seoul Campus,4.6,606.0,0.29,445,4.4
930,Universidad Austral de Chile,Biblioteca Central UACh,4.6,29.0,0.29,1001,4.3
930,The National University of Science and Technology MISIS,MISIS,4.5,429.0,0.29,487,4.2
930,Universiti Teknologi Brunei,UTB Library,4.0,2.0,0.29,344,4.1
930,Siksha 'O' Anusandhan (Deemed to be University),Siksha 'O' Anusandhan (Deemed to be University),4.4,692.0,0.29,801,4.0
930,Don State Technical University,Biblioteka Asa Dgtu,4.0,4.0,0.29,1201,4.0
930,Southern Federal University,Biblioteka Asa Dgtu,4.0,4.0,0.29,531,4.0
930,German University in Cairo,GUC Library,4.0,3.0,0.29,1201,4.0
930,Academician Y.A. Buketov Karaganda University,Karagandy State University,4.4,319.0,0.29,801,4.0
930,University of Bahrain,"Central Library, University of Bahrain",3.0,2.0,0.29,801,3.9
945,University of Pardubice,University of Pardubice - University Library,4.8,28.0,0.28,1001,4.6
945,Universidad Nacional de San Luis,San Luis Library,4.8,35.0,0.28,801,4.6
945,Kyrgyz-Turkish Manas University,КТМУ Чет тилдер жогорку мектеби,4.7,173.0,0.28,?,4.6
945,Karl-Franzens-Universitaet Graz,University of Graz Library,4.7,43.0,0.28,651,4.5
945,Washington State University,Washington State University Libraries,4.7,15.0,0.28,427,4.4
945,Pontificia Universidad Católica de Valparaíso,Pontifical Catholic University of Valparaíso,4.4,308.0,0.28,751,4.0
945,Universidad Latinoamericana de Ciencia y Tecnología Costa Rica (ULACIT),University of Science and Technology,4.4,206.0,0.28,?,4.0
945,Università Cattolica del Sacro Cuore,Università Cattolica del Sacro Cuore Library,3.7,3.0,0.28,551,4.0
945,University of Brescia,Università Cattolica del Sacro Cuore Library,3.7,3.0,0.28,751,4.0
945,Université de Nantes,Nantes Université - BU Santé,4.1,37.0,0.28,801,3.6
945,"National Technical University ""Kharkiv Polytechnic Institute""","NTU ""KhPI""",4.2,904.0,0.28,651,3.5
945,Université Claude Bernard Lyon 1,Claude Bernard University Lyon 1,4.1,231.0,0.28,651,3.4
945,National Technical University of Athens,Βιβλιοθήκη Κτιρίου Αβέρωφ,,,0.28,421,
958,Ecole des Ponts ParisTech,École des ponts ParisTech,4.7,119.0,0.27,245,4.6
958,Novosibirsk State Technical University,Nauchnaya Biblioteka Ngtu Im. G.p. Lyshchinskogo,4.8,42.0,0.27,801,4.6
958,KAIST - Korea Advanced Institute of Science & Technology,"Korea Advanced Institute of Science & Technology (KAIST), Daejeon",4.7,448.0,0.27,41,4.6
958,Gwangju Institute of Science and Technology (GIST),GIST | Gwangju Institute of Science and Technology,4.7,163.0,0.27,305,4.6
958,National University of Kyiv-Mohyla Academy (NaUKMA),"Naukova Biblioteka Natsionalʹnoho Universytetu ""Kyyevo-Mohylyansʹka Akademiya""",4.9,15.0,0.27,1001,4.6
958,Peter the Great St. Petersburg Polytechnic University,Informatsionno-Bibliotechnyy Kompleks Sankt-Peterburgskogo Politekhnicheskogo Universiteta Petra Velikogo,4.9,12.0,0.27,393,4.5
958,USI - Università della Svizzera italiana,Biblioteca universitaria Lugano,4.7,28.0,0.27,240,4.5
958,Universidad de Tarapaca,Biblioteca Central Universidad de Tarapacá,4.7,35.0,0.27,?,4.5
958,Freie Universitaet Berlin,Library of the Free University Berlin,4.7,35.0,0.27,127,4.5
958,Chonnam National University,Chonnam National University Central Library,4.7,33.0,0.27,751,4.5
958,Massachusetts Institute of Technology (MIT),Hayden Library,4.7,43.0,0.27,1,4.5
958,University of Dubai,American University in Dubai (AUD) Library,5.0,5.0,0.27,?,4.4
958,Université Grenoble Alpes,Bibliothèque Universitaire Joseph-Fourier,4.6,126.0,0.27,314,4.4
958,Université de Tunis,Tunis University,5.0,4.0,0.27,1201,4.4
958,Chungbuk National University,Chungbuk National University Gaesin Campus,4.6,289.0,0.27,1001,4.4
958,Universiti Sains Malaysia (USM),"University of Science, Malaysia",4.6,592.0,0.27,147,4.4
958,American University in Dubai,American University in Dubai (AUD) Library,5.0,5.0,0.27,601,4.4
958,Óbuda University,Óbudai Egyetem - Doberdó úti könyvtár,4.8,9.0,0.27,?,4.4
958,Universidad Austral,Edificio de Grado - Universidad Austral,4.6,185.0,0.27,400,4.4
958,Pukyong National University,Pukyong National University (PKNU) - Daeyeon Campus,4.6,399.0,0.27,1001,4.4
958,Moscow Institute of Physics and Technology (MIPT / Moscow Phystech),Moskovskiy Fiziko-Tekhnicheskiy Institut,4.6,691.0,0.27,290,4.4
958,Universiti Teknologi Malaysia,"Raja Zarith Sofiah Library Building, UTM Library, UTM Johor Bahru",4.6,190.0,0.27,191,4.4
958,Hanyang University,Hanyang University,4.6,852.0,0.27,156,4.4
958,Universidad de La Habana,Biblioteca Central de la Universidad de La Habana,5.0,3.0,0.27,501,4.3
958,University of Oulu,Oulun yliopiston kirjasto,4.6,25.0,0.27,377,4.3
958,Universidade Federal Fluminense,Law School Library UFF,5.0,3.0,0.27,1001,4.3
958,Missouri University of Science and Technology,Curtis Laws Wilson Library,4.6,38.0,0.27,511,4.3
958,Brock University,Brock University Library,5.0,1.0,0.27,1001,4.3
958,University of Witwatersrand,GeoMaths Library,4.7,3.0,0.27,424,4.3
958,National University of Ireland Galway,"James Hardiman Library, NUI Galway",4.5,44.0,0.27,258,4.2
958,University of Lausanne,BCUL website Unithèque,4.5,43.0,0.27,176,4.2
958,Pontificia Universidad Católica del Ecuador (PUCE),Biblioteca General Puce,4.5,17.0,0.27,1001,4.2
958,"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",Igor Sikorsky Kyiv Polytechnic Institute,4.5,2848.0,0.27,701,4.2
958,Universidade Federal de Santa Maria,Sector Library CT,4.3,6.0,0.27,1201,4.1
958,Universidad del Salvador,Biblioteca Central - Universidad del Salvador (USAL),4.4,9.0,0.27,1201,4.1
958,California State University - Los Angeles,Cal State LA University Library,4.4,50.0,0.27,?,4.0
958,Hallym University,Hallym University,4.4,194.0,0.27,561,4.0
958,"Queen Margaret University , Edinburgh",Queen Margaret University,4.4,107.0,0.27,801,4.0
958,Almaty Technological University,Almaty Technological University,4.4,518.0,0.27,?,4.0
958,Universidad del Zulia,University of Zulia,4.4,80.0,0.27,?,4.0
958,Kazan National Research Technological University,Библиотека Казанского Государственного Медицинского Университета,4.0,3.0,0.27,801,4.0
958,National University of Life and Environmental Sciences of Ukraine,National University of Life and Environmental Sciences of Ukraine,4.4,917.0,0.27,?,4.0
958,Université PSL,PSL Research University,4.2,18.0,0.27,44,3.9
958,Abai Kazakh National Pedagogical University,The National Pedagogical University named after Abai,4.3,316.0,0.27,551,3.8
958,Irkutsk State University,Nauchno-Tekhnicheskaya Biblioteka Irkutskogo Natsional'nogo Issledovatel'skogo Tekhnicheskogo Universiteta,4.3,246.0,0.27,1001,3.8
958,Ankara Üniversitesi,Ankara Üniversitesi Kütüphane ve Dokümantasyon Daire Başkanlığı,3.8,6.0,0.27,801,3.8
958,Management and Science University,Management & Science University,4.3,897.0,0.27,601,3.8
958,Kazakh Ablai Khan University of International Relations and World Languages,Kazakh Ablai Khan University of International Relations and World Languages,4.3,265.0,0.27,801,3.8
958,The Catholic University of Korea,Catholic University of Korea Songsin Campus,4.2,57.0,0.27,482,3.7
958,Sechenov University,Фундаментальная учебная библиотека Первого МГМУ им. И.М. Сеченова,4.2,44.0,0.27,651,3.7
958,Immanuel Kant Baltic Federal University,Балтийский федеральный университет имени Иммануила Канта,4.2,292.0,0.27,651,3.6
958,University of Toronto,Engineering & Computer Science Library,3.7,11.0,0.27,26,3.6
958,Taras Shevchenko National University of Kyiv,"M. Maksymovych Scientific Library, Taras Shevchenko National University of Kyiv",4.1,48.0,0.27,601,3.6
958,Satbayev University,Satbayev University,4.2,608.0,0.27,501,3.5
958,Université Paris 1 Panthéon-Sorbonne,Cujas Library,4.0,31.0,0.27,290,3.5
958,Sorbonne University,Cujas Library,4.0,31.0,0.27,72,3.5
958,Université Jean Moulin Lyon 3,Bibliothèque de la Manufacture des Tabacs - Université Jean Moulin Lyon 3,4.0,54.0,0.27,1001,3.4
958,University of Naples Parthenope,Università degli Studi di Napoli Parthenope,4.0,79.0,0.27,801,3.3
958,Université de Tunis El Manar,Université de Tunis El Manar,3.9,92.0,0.27,1201,3.1
958,University of Parma,Biblioteca Centrale di Giurisprudenza - UniPr,,,0.27,801,
1018,University of Washington,Suzzallo and Allen Libraries,4.8,208.0,0.26,85,4.8
1018,Gadjah Mada University,Gadjah Mada University Library,4.8,635.0,0.26,254,4.8
1018,Universiti Tun Hussein Onn University of Malaysia (UTHM),UTHM Tunku Tun Aminah Library,4.8,94.0,0.26,?,4.7
1018,Palacký University Olomouc,Knihovna Univerzity Palackého Zbrojnice,4.7,57.0,0.26,601,4.5
1018,Sumy State University,Library SSU,4.7,29.0,0.26,701,4.5
1018,University of Tyumen,Biblioteka Tyumgu,4.8,20.0,0.26,801,4.5
1018,Universiti Malaysia Sabah (UMS),Universiti Malaysia Sabah Library,4.7,82.0,0.26,1001,4.5
1018,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),"Universitat Politècnica de Catalunya. Servei de Biblioteques, Publicacions i Arxius",5.0,1.0,0.26,319,4.3
1018,Abo Akademi University,Boktornet,4.8,4.0,0.26,601,4.3
1018,University of Tulsa,McFarlin Library,4.5,11.0,0.26,801,4.2
1018,Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,Russian State Agricultural University,4.4,558.0,0.26,1201,4.0
1018,Tokyo University of Agriculture and Technology,Tokyo University of Agriculture and Technology,4.4,123.0,0.26,601,4.0
1018,Kharkiv National University of Radio Electronics,Kharkiv National University of Radio Electronics,4.4,996.0,0.26,?,4.0
1018,Bauman Moscow State Technical University,Bauman Moscow State Technical University,4.3,834.0,0.26,281,3.8
1018,Perm State National Research University,Perm National Research Polytechnic University,4.3,259.0,0.26,801,3.8
1018,University of British Columbia,Woodward Library,4.0,10.0,0.26,46,3.8
1018,Université Paris Cité,Library of the International City,3.9,46.0,0.26,261,3.3
1018,Université Paris-Nanterre,BUFR DSP - Bibliothèque de l'UFR Droit et Science politique de l'Université Paris-Nanterre,,,0.26,1001,
1036,Institut Teknologi Sepuluh Nopember (ITS Surabaya),ITS Library,4.8,195.0,0.25,751,4.8
1036,Kyung Hee University,Kyung Hee University Global Campus Library,4.8,95.0,0.25,264,4.7
1036,University of Brighton,"St Peter's House Library, University of Brighton",4.9,11.0,0.25,801,4.5
1036,Universidad del Valle,East Travis Gateway Library District Offices,4.8,17.0,0.25,801,4.5
1036,Sookmyung Women's University,Sookmyung Women's University,4.6,304.0,0.25,1001,4.4
1036,Uppsala University,"Carolina Rediviva, Uppsala University Library",4.6,96.0,0.25,124,4.4
1036,Université de Poitiers,Bibliothèque universitaire Michel Foucault,4.7,15.0,0.25,1001,4.4
1036,University at Buffalo SUNY,University at Buffalo Library Administration,4.7,16.0,0.25,388,4.4
1036,Université catholique de Louvain (UCLouvain),Bibliothèque de philosophie (UCLouvain),4.7,3.0,0.25,188,4.3
1036,Vanderbilt University,Central Library,4.7,10.0,0.25,218,4.3
1036,Central Queensland University (CQUniversity Australia),CQUni Library Rockhampton North Campus,4.6,7.0,0.25,601,4.3
1036,Khalifa University of Science and Technology,Khalifa University,4.5,374.0,0.25,183,4.2
1036,Slovak University of Agriculture in Nitra,Slovak Agricultural Library,4.3,7.0,0.25,1001,4.1
1036,University of Reading,University of Reading Library,4.4,67.0,0.25,202,4.0
1036,Maastricht University,Maastricht University Inner City Library,4.4,87.0,0.25,233,4.0
1036,Sejong University,Sejong University,4.4,447.0,0.25,601,4.0
1036,University of Antwerp,UAntwerpen - Bibliotheek Stadscampus,4.3,32.0,0.25,233,3.9
1036,University of Tasmania,Morris Miller Library,4.3,32.0,0.25,303,3.9
1036,Universidad Autónoma de Chile,Autonomous University of Chile,4.3,275.0,0.25,1201,3.8
1036,"Siberian Federal University, SibFU",Sibirskiy Federal'nyy Universitet,4.3,414.0,0.25,1001,3.8
1036,University of Debrecen,"Kenézy Life Sciences Library and National Library, University Of Debrecen",4.2,25.0,0.25,591,3.8
1036,Canadian University Dubai,Canadian University Dubai,4.2,271.0,0.25,601,3.6
1036,King Faisal University,Gothenburg University,4.1,335.0,0.25,801,3.4
1036,University of Mumbai,Jawaharlal Nehru Library - Mumbai University,3.6,70.0,0.25,1001,2.6
1036,Belarusian National Technical University (BNTU),Belarusian National Technical University,3.4,918.0,0.25,751,1.8
1061,Universiti Pendidikan Sultan Idris (UPSI),Perpustakaan Tuanku Bainun,4.9,60.0,0.24,?,4.9
1061,Technical University of Kosice,Univerzitná knižnica Technickej univerzity v Košiciach,4.9,38.0,0.24,801,4.8
1061,Clark University,Robert Hutchings Goddard Library,5.0,21.0,0.24,601,4.8
1061,University of Sarajevo,National and University Library of Bosnia and Herzegovina,4.9,33.0,0.24,1201,4.7
1061,University of the Sunshine Coast,USC Sunshine Coast Library,4.9,22.0,0.24,1001,4.7
1061,University of Khartoum,University of Khartoum Main Library,4.9,25.0,0.24,1201,4.7
1061,Universidad Tecnológica de Panamá (UTP),Technological University of Panama,4.7,532.0,0.24,801,4.6
1061,University of Limerick,"Glucksman Library, University of Limerick",4.8,39.0,0.24,501,4.6
1061,University of Oradea,Biblioteca Universității din Oradea,4.8,40.0,0.24,?,4.6
1061,Telkom University,Perpustakaan Universitas Telkom (Telkom University Open Library),4.7,123.0,0.24,1001,4.6
1061,Aalborg University,Aalborg University Library (AUB),4.7,41.0,0.24,326,4.5
1061,Universitas Sumatera Utara,University of Sumatera Utara Library,4.6,317.0,0.24,1201,4.4
1061,Heriot-Watt University,Cameron Smail Library,4.9,7.0,0.24,270,4.4
1061,Lviv Polytechnic National University,Scientific Library Lviv Polytechnic National University,4.7,17.0,0.24,801,4.4
1061,University of Wisconsin-Madison,Steenbock Memorial Library,4.7,24.0,0.24,75,4.4
1061,Universitas Hasanuddin,Karaeng Pattingalloang Perpustakaan Pusat Universitas Hasanuddin,4.6,110.0,0.24,1001,4.4
1061,University of Aberdeen,Taylor Library,5.0,5.0,0.24,205,4.4
1061,Aarhus University,Royal Danish Library - Aarhus,4.6,84.0,0.24,155,4.4
1061,Bangor University,"Deiniol Library, Bangor University",4.7,14.0,0.24,601,4.4
1061,Flinders University,Flinders University Central Library,4.6,7.0,0.24,407,4.3
1061,Université de Rennes 1,University Library Law-Economics-Management - Rennes 1,4.6,35.0,0.24,801,4.3
1061,University of Szeged,SZTE Klebelsberg Library,4.6,39.0,0.24,551,4.3
1061,Tampere University,Tampere University Library LINNA,4.6,8.0,0.24,414,4.3
1061,Universitat Autònoma de Barcelona,UAB Servei de Biblioteques,5.0,1.0,0.24,209,4.3
1061,Odessa I.I. Mechnikov National University,Odesa National University Scientific Library,4.6,34.0,0.24,?,4.3
1061,The University of Adelaide,Barr Smith Library,4.6,51.0,0.24,108,4.3
1061,Worcester Polytechnic Institute,George C. Gordon Library,4.6,26.0,0.24,751,4.3
1061,University of Southern Denmark (SDU),University Library of Southern Denmark,4.7,6.0,0.24,309,4.3
1061,University of Novi Sad,University of Novi Sad,4.5,457.0,0.24,1001,4.2
1061,Pakistan Institute of Engineering and Applied Sciences (PIEAS),Pakistan Institute of Engineering & Applied Sciences (PIEAS),4.5,594.0,0.24,398,4.2
1061,Istanbul Bilgi Üniversitesi,Latif Mutlu Library,4.5,22.0,0.24,1001,4.2
1061,Rutgers University–New Brunswick,Rutgers Art Library,4.5,14.0,0.24,264,4.2
1061,University of Copenhagen,"Copenhagen University Library, South Campus",4.5,11.0,0.24,79,4.2
1061,University of Ostrava,University of Ostrava - Main Library,4.5,11.0,0.24,1001,4.2
1061,Queen's University at Kingston,Douglas Library,4.5,14.0,0.24,240,4.2
1061,Universite libre de Bruxelles,Université Libre de Bruxelles - Archives & Bibliothèques,4.2,5.0,0.24,207,4.1
1061,Paris Lodron University of Salzburg,University library Salzburg,4.4,29.0,0.24,801,4.1
1061,Gunma University,Central Library,4.3,3.0,0.24,701,4.1
1061,Yokohama City University,Yokohama City University Library and Information Center,4.0,1.0,0.24,487,4.1
1061,Ghent University,Universiteit Gent Universiteitsbibliotheek,4.4,12.0,0.24,141,4.1
1061,Qassim University,Prince Faisal Library,4.4,30.0,0.24,801,4.1
1061,University of Turku,Educarium Library,4.4,5.0,0.24,295,4.1
1061,Kyushu University,Medical Library of Kyushu University,4.4,5.0,0.24,137,4.1
1061,Universitas Padjadjaran,Kandaga Unpad,4.4,60.0,0.24,801,4.0
1061,University of Kansas,Anschutz Library,4.3,11.0,0.24,387,4.0
1061,Thapar Institute of Engineering & Technology,"Thapar Institute of Engineering & Technology (TIET), Patiala",4.4,1751.0,0.24,1001,4.0
1061,Jordan University of Science & Technology,Jordan University of Science & Technology,4.4,1950.0,0.24,801,4.0
1061,Universidad de Guadalajara (UDG),Coordination of Libraries,4.3,38.0,0.24,801,3.9
1061,Technological University Dublin,TU Dublin Grangegorman Library,3.8,4.0,0.24,801,3.9
1061,The University of Northampton,University of Northampton,4.3,394.0,0.24,1001,3.8
1061,Université Lumière Lyon 2,Chevreul University LIbrary,4.3,82.0,0.24,1001,3.8
1061,Christian-Albrechts-University zu Kiel,University of Kiel,4.3,325.0,0.24,494,3.8
1061,University of Derby,University of Derby,4.3,336.0,0.24,1001,3.8
1061,Gebze Yüksek Teknoloji Enstitüsü (GYTE),Gebze Teknik Üniversitesi Kütüphanesi,4.2,56.0,0.24,?,3.7
1061,Pavol Jozef Šafárik University in Košice,Košice Medical University,4.2,560.0,0.24,601,3.6
1061,Future University in Egypt,Future University in Egypt,4.2,355.0,0.24,?,3.6
1061,Altai State University,Altai State University,4.2,257.0,0.24,561,3.6
1061,Dublin City University,DCU - John & Aileen O'Reilly Library,4.1,35.0,0.24,490,3.6
1061,Multimedia University (MMU),Siti Hasmah Digital Library Multimedia University,3.9,18.0,0.24,1001,3.6
1061,German Jordanian University,German Jordanian University,4.2,325.0,0.24,801,3.6
1061,University of Peshawar,"Central Library, University of Peshawar, Khyber Pakhtunkhwa",4.1,57.0,0.24,?,3.5
1061,Beirut Arab University,Beirut Arab University,4.1,87.0,0.24,801,3.5
1061,Boston University,Michael D. Papagiannis Astronomy Library,,,0.24,112,
1124,Universitas Sebelas Maret,University Library,4.6,251.0,0.23,1201,4.4
1124,University of Žilina,University Library of the University of Žilina,4.8,11.0,0.23,801,4.4
1124,Savitribai Phule Pune University,Jayakar Library,4.5,131.0,0.23,591,4.2
1124,Russian Presidential Academy of National Economy and Public Administration,РАНХиГС,4.4,600.0,0.23,801,4.0
1124,University of Modena and Reggio Emilia,Biblioteca Umanistica,3.0,1.0,0.23,701,4.0
1129,Aalto University,Harald Herlin Learning Centre,4.9,29.0,0.22,112,4.7
1129,Universidad de Guanajuato,Biblioteca Armando Olivares,4.9,17.0,0.22,1201,4.6
1129,University of Maribor,University Library Maribor,4.7,44.0,0.22,801,4.5
1129,National and Kapodistrian University of Athens,Library of the School of Philosophy (National and Kapodistrian University of Athens),4.7,77.0,0.22,651,4.5
1129,Chung Yuan Christian University,"Chang Ching Yu Memorial Library, CYCU",4.6,72.0,0.22,1001,4.4
1129,University POLITEHNICA of Bucharest,UPB Central Library,4.6,63.0,0.22,1201,4.4
1129,Universidad Católica del Norte,Professionshøjskolen UCN,4.5,11.0,0.22,1201,4.2
1129,Cracow University of Technology (Politechnika Krakowska),Library of the Cracow University of Technology,4.4,18.0,0.22,801,4.1
1129,Université Côte d\'Azur,Bibliothèque universitaire STAPS - Université Côte d'Azur,4.0,3.0,0.22,701,4.0
1129,University of Tehran,Central Library of University of Tehran,4.4,46.0,0.22,521,4.0
1129,Texas A&M University,Texas A/S,4.0,36.0,0.22,168,3.5
1140,Lodz University of Technology,Library of Technical University of Lodz,4.8,57.0,0.21,801,4.7
1140,Bandung Institute of Technology (ITB),Central Library,4.7,159.0,0.21,303,4.6
1140,AGH University of Science and Technology,Main Library of the AGH University of Science and Technology,4.7,115.0,0.21,801,4.6
1140,Universidad de Santander - UDES,University of Santander,4.7,376.0,0.21,?,4.6
1140,Szent Istvan University,Kosary Domokos Library and Archives,4.9,8.0,0.21,801,4.5
1140,Vancouver Island University,Vancouver Island University (VIU) Library,4.7,39.0,0.21,?,4.5
1140,Lebanese American University,Riyad Nassar Library (LAU),5.0,7.0,0.21,581,4.5
1140,Tallinn University,Tallinn University Academic Library,4.7,48.0,0.21,1001,4.5
1140,Universitas Indonesia,Universitas Indonesia Library,4.6,771.0,0.21,290,4.4
1140,Nicolaus Copernicus University,Nicolaus Copernicus University Library,4.6,79.0,0.21,801,4.4
1140,Universiti Malaysia Terengganu (UMT),PSNZ - Perpustakaan Sultanah Nur Zahirah,4.6,45.0,0.21,1001,4.3
1140,University of Illinois at Urbana-Champaign,Univ Illinois Library Urbana-Chmp,5.0,2.0,0.21,82,4.3
1140,Universitas Muhammadiyah Surakarta,UMS Central Library,4.5,88.0,0.21,1201,4.2
1140,Universidad de Belgrano,Biblioteca Leopoldo Lugones,4.5,57.0,0.21,465,4.2
1140,Princess Sumaya University for Technology,Princess Sumaya University for Technology,4.5,442.0,0.21,801,4.2
1140,University of Zagreb,National and University Library in Zagreb,4.5,350.0,0.21,751,4.2
1140,University of Lodz,University of Lodz Library,4.4,148.0,0.21,801,4.0
1140,CUNY The City College of New York,Morris Raphael Cohen Library,4.1,12.0,0.21,?,3.9
1140,"The ""Gheorghe Asachi"" Technical University of Iasi",Technical University Library,4.3,33.0,0.21,1201,3.9
1140,Alexandru Ioan Cuza University,Technical University Library,4.3,33.0,0.21,1201,3.9
1140,Mutah University,جامعة مؤتة,4.2,987.0,0.21,1001,3.5
1140,Stockholm University,Stockholm University Library,4.1,86.0,0.21,148,3.5
1140,Al Quds University The Arab University in Jerusalem,Al-Quds University,4.1,204.0,0.21,1001,3.4
1140,The Hashemite University,Hashemite University Library,4.0,43.0,0.21,1201,3.4
1140,Imam Mohammad Ibn Saud Islamic University – IMSIU,Imam Mohammad Ibn Saud Islamic University,3.8,717.0,0.21,1001,2.7
1140,King Khalid University,King Khalid University,3.7,1186.0,0.21,651,2.5
1166,National Research Saratov State University,Lund University Library,4.7,125.0,0.20,531,4.6
1166,Lund University,Lund University Library,4.7,125.0,0.20,87,4.6
1166,"University Politehnica of Timisoara, UPT",Central Library of the University Politehnica Timisoara,4.7,62.0,0.20,1201,4.5
1166,University of Ljubljana,National and University Library,4.2,111.0,0.20,591,3.6
1166,Helwan University,Helwan University central library,4.0,26.0,0.20,1201,3.6
1171,Universitat de Barcelona,CRAI Biblioteca de Fons Antic - CRAI de la Universitat de Barcelona UB,4.8,25.0,0.19,168,4.6
1171,Verona University,Biblioteca Centrale Arturo Frinzi - Università degli studi di Verona,4.6,67.0,0.19,801,4.4
1171,Diponegoro University,Library of the Faculty of Engineering of Diponegoro University,4.0,4.0,0.19,1001,4.0
1171,Voronezh State University,Zonal'naya Nauchnaya Biblioteka Vgu,4.0,4.0,0.19,1001,4.0
1171,Northern Borders University,Northern Border University,3.9,119.0,0.19,?,3.1
1171,Jagiellonian University,Jagiellonian Library,3.8,254.0,0.19,309,2.8
1177,Tallinn University of Technology (TalTech),TalTech Raamatukogu,4.9,95.0,0.18,751,4.9
1177,University of Tartu,University of Tartu Library,4.8,112.0,0.18,300,4.7
1177,Universitas Brawijaya,Central Library,4.7,338.0,0.18,1001,4.6
1177,University of Hradec Kralove,The Research Library in Hradec Králové,4.7,99.0,0.18,801,4.6
1177,Jouf University,Dar Al Uloom Al-Jouf Library,4.7,32.0,0.18,701,4.5
1177,Poznań University of Technology,Poznan University of Technology Library,4.6,36.0,0.18,801,4.3
1177,Friedrich-Alexander-Universität Erlangen-Nürnberg,University Library of Erlangen-Nürnberg,4.6,12.0,0.18,322,4.3
1177,Bahauddin Zakariya University,Central Library,4.5,22.0,0.18,1201,4.2
1177,University of Patras,Library & Information Centre,4.4,25.0,0.18,801,4.1
1177,Nagoya Institute of Technology (NIT),Nagoya Institute of Technology Library,4.0,5.0,0.18,1001,4.0
1177,University of Canberra,University of Canberra Library,4.3,46.0,0.18,436,3.9
1177,Universitat Rovira i Virgili,URV CRAI campus Catalunya,4.3,45.0,0.18,701,3.9
1177,Ajman University,Library,1.0,1.0,0.18,701,3.8
1177,Al-Azhar University,Central Library - Al Azhar University,4.2,34.0,0.18,1001,3.8
1177,University of Hawaii at Hilo,Edwin H. Mookini Library,4.1,18.0,0.18,?,3.8
1177,Poznan University of Life Sciences,"Biblioteka i Centrum Informacji Naukowej, Uniwersytet Przyrodniczy",3.7,28.0,0.18,?,3.1
1193,Catania University,Biblioteca Regionale Universitaria,4.6,12.0,0.16,801,4.3
1193,Universidad de Oviedo,Biblioteca Central de la Universidad de Oviedo,4.6,7.0,0.16,801,4.3
1193,Università degli Studi di Perugia,Biblioteca del Dipartimento di Filosofia FISSUF - UNIPG,4.3,3.0,0.16,751,4.1
1193,Mustansiriyah University,Mustansiriya University - Central Library and the National Library,4.3,10.0,0.16,1001,4.0
1193,Ain Shams University,المكتبة المركزية جامعة عين شمس,4.1,15.0,0.16,801,3.8
1198,University of Granada,Biblioteca de la Facultad de Filosofía y Letras de la Universidad de Granada,5.0,4.0,0.15,492,4.4
1198,University of Oslo,UiO Science Library,4.6,27.0,0.15,102,4.3
1198,Comenius University in Bratislava,Academic Library FM CU Academic Library Faculty of Medicine Comenius University in Bratislava,4.7,3.0,0.15,651,4.3
1198,University of Siena,Biblioteca di Area Umanistica,4.0,4.0,0.15,601,4.0
1198,Alexandria University,Central Library Alexandria University,4.2,27.0,0.15,1001,3.8
1198,University of Salerno,"Biblioteca centrale del polo umanistico, giuridico ed economico ""Eduardo Renato Caianiello""",4.1,24.0,0.15,801,3.7
1204,Mahidol University,Library and Knowledge Center,4.5,41.0,0.14,255,4.2
1204,University of Pisa,The UNIVERSITY LIBRARY SYSTEM,4.0,2.0,0.14,388,4.1
1204,Eötvös Loránd University,Eötvös Loránd University Institute of Art History and Library,,,0.14,651,
1207,Corvinus University of Budapest,Budapesti Corvinus Egyetem Egyetemi Könyvtár,4.7,56.0,0.13,801,4.5
1207,CY Cergy Paris University,CY Bibliothèque universitaire - Site des Chênes,5.0,5.0,0.13,801,4.4
1207,Graz University of Technology,University Library of the Technical University of Graz,4.6,10.0,0.13,277,4.3
1207,Universita' degli Studi di Ferrara,"Biblioteca di Lettere e Filosofia ""Amleto Bassi"" dell'Università degli Studi di Ferrara",4.0,2.0,0.13,801,4.1
1211,Linköping University,Linköping University Library,4.6,29.0,0.12,329,4.3
1211,University of Genoa,University Library of Genoa,3.6,23.0,0.12,601,3.1
1213,University of Klagenfurt,Klagenfurt University Library,4.5,25.0,0.10,501,4.2
1214,Chalmers University of Technology,Chalmers bibliotek,4.8,52.0,0.09,121,4.7
1215,Southwest University,Los Angeles Southwest College Library,4.5,12.0,0.06,1201,4.2
